id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
582,異国のランプ,,本,,exotic lamp,,,light,,100,,obj_S,1418,1406,,,,100,,,,texture/1,,paper,,1657,3,1000,0,100,800,0,Light,,1,,,,,lamp_table,,,,,exotic,,,,,,
583,オーブ,,本,,orb,,,light,,100,,obj_S,1420,1406,,,,100,,,,gem/1,,turquoise,,1442,3,1000,0,100,800,0,Light,,1,,,,,lamp_table,,,,,,,,,,,
584,テーブルランプ,,本,,table lamp,,,light,,100,,obj_S,1422,1406,,,,100,,,,log,,mica,,1688,3,1000,0,100,800,0,Light,,1,,,,,lamp_table,,,,,,,,,,,
585,テーブルランプ,,本,,table lamp,,,light,,100,,obj_S,1424,1406,,,,100,,,,log,,topaz,,1655,3,1000,0,100,800,0,Light,,1,,,,,lamp_table,,,,,,,,,,,
934,パンプキンランプ,,本,,pumpkin lamp,,,lightsource,,100,,obj_S,1426,1411,,,,100,,,factory_accessory,"log/2,$dye,microchip/1",,oak,,951,22,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
953,ゴーストランプ,,本,,ghost lamp,,,lightsource,,100,,obj_S,1429,1411,,,,100,,,,dye/1,,silver,,916,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
954,マミーランプ,,本,,mummy lamp,,,lightsource,,100,,obj_S,1431,1411,,,,100,,,,dye/1,,silver,,917,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
955,プチランプ,,本,,putit lamp,,,lightsource,,100,,obj_S,1433,1411,,,,100,,,,dye/1,,water,,758,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
956,バットランプ,,本,,bat lamp,,,lightsource,,100,,obj_S,1435,1411,,,,100,,,,dye/1,,obsidian,,837,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
998,古いランタン,,本,,old lantern,,,lightsource,,100,,obj_S,1410,1411,,,,100,,Starter,factory_tinker,"scrap/4,thread/2,needle/1,resin/2",,topaz,,763,10,1000,0,100,800,0,"LightSource,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
999,ゴースト提灯,,本,,ghost lantern,,,lightsource,,100,,obj_S,1439,1411,,,,100,,,,dye/1,,silver,,752,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1000,マミー提灯,,本,,mummy lantern,,,lightsource,,100,,obj_S,1441,1411,,,,100,,,,dye/1,,silver,,863,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1001,プチ提灯,,本,,putit lantern,,,lightsource,,100,,obj_S,1443,1411,,,,100,,,,dye/1,,water,,676,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1002,パンプキン提灯,,本,,pumpkin lantern,,,lightsource,,100,,obj_S,1445,1411,,,,100,,,,dye,,oak,,874,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1003,バット提灯,,本,,bat lantern,,,lightsource,,100,,obj_S,1447,1411,,,,100,,,,dye/1,,obsidian,,730,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1004,爆弾岩提灯,,本,,bomb rock lantern,,,lightsource,,100,,obj_S,1449,1411,,,,100,,,,dye/1,,oak,,714,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1069,聖なる玉,,本,,holy ball,,,lightsource,,100,,obj_S,1453,1411,,,,100,,,,dye/1,,aquamarine,,655,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1070,月のランタン,,本,,moon lantern,,,lightsource,,100,,obj_S,1455,1411,,,,100,,,,dye/1,,gold,,755,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1071,月のランタン,,本,,moon lantern,,,lightsource,,100,,obj_S,1457,1411,,,,100,,,,dye/1,,gold,,692,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1072,きのこのランタン,,本,,mushroom lantern,,,lightsource,,100,,obj_S,1459,1411,,,,100,,,,dye/1,,gold,,919,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1073,きのこのランタン,,本,,mushroom lantern,,,lightsource,,100,,obj_S,1461,1411,,,,100,,,,dye/1,,gold,,721,10,0,0,100,800,0,"SpecialLantern,4",,1,,,,,lamp_table,,,,,,,,,,周囲を照らすための携行型ランプ。冒険者に愛用されている。,A portable lamp used to illuminate the surroundings. Much favored by adventurers.
1013,電飾,,個,,illumination,,,light,,100,Illumination,obj_S,4300,,,,,100,,,,ingot/1,,gold,,1108,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1034,電飾,,個,,illumination,,,light,,100,Illumination,obj_S,4304,,,,,100,,,,ingot/1,,gold,,1133,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1030,電飾,,個,,illumination,,,light,,100,Illumination,obj,3800,,,,,100,,,,ingot/1,,gold,,830,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1031,電飾,,個,,illumination,,,light,,100,Illumination,obj,3804,,,,,100,,,,ingot/1,,gold,,970,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1032,電飾,,個,,illumination,,,light,,100,Illumination,obj,4000,,,,,100,,,,ingot/1,,gold,,1109,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1033,電飾,,個,,illumination,,,light,,100,Illumination,obj,4004,,,,,100,,,,ingot/1,,gold,,854,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1037,電飾,,個,,illumination,,,light,,100,Illumination,obj,3700,,,,,100,,,,ingot/1,,gold,,1091,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1038,電飾,,個,,illumination,,,light,,100,Illumination,obj,3900,,,,,100,,,,ingot/1,,gold,,1167,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1040,電飾,,個,,illumination,,,light,,100,Illumination,obj,3808,,,,,100,,,,ingot/1,,gold,,969,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1041,電飾,,個,,illumination,,,light,,100,Illumination,obj,3812,,,,,100,,,,ingot/1,,gold,,1143,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1042,電飾,,個,,illumination,,,light,,100,Illumination,obj,3908,,,,,100,,,,ingot/1,,gold,,947,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1043,電飾,,個,,illumination,,,light,,100,Illumination,obj,3912,,,,,100,,,,ingot/1,,gold,,1073,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1044,電飾,,個,,illumination,,,light,,100,Illumination,obj_L,2600,,,,,100,,,,ingot/1,,gold,,1008,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1045,電飾,,個,,illumination,,,light,,100,Illumination,obj_L,2700,,,,,100,,,,ingot/1,,gold,,1064,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1057,電飾,,個,,illumination,,,light,,100,Illumination,obj_L,2604,,,,,100,,,,ingot/1,,gold,,980,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1080,電飾,,個,,illumination,,,light,,100,Illumination,obj_L,2608,,,,,100,,,,ingot/1,,gold,,1040,1,0,0,100,650,-1,Illumination,,1,,,,,,,,,,,,,,,,
1077,藁のヤカシャの像,,本,,Yakasha,wara sculpture,,ext,,100,ObjBig,obj_LV tall,2414,2415,,,,100,,,,grass,,straw,,1346,12,0,0,100,800,0,"Hearth,cooking",,1,,,,,general,,torchL,amb_fire,,,,supply,,,,
flower_white,白い花,,本,,white flower,,,flora,,100,,obj_S,1900,,,,,0,,,,leaf,,meat,,300,1,1000,0,100,80,0,,,1,,,,,,,,,,,,supply,,,,
flower_yellow,黄色い花,,本,,yellow flower,,,flora,,100,,obj_S,1901,,,,,0,,,,leaf,,meat,,200,1,1000,0,100,80,0,,,1,,,,,,,,,,,,supply,,,,
flower_blue,青い花,,本,,blue flower,,,flora,,100,,obj_S,1902,,,,,0,,,,leaf,,meat,,400,1,1000,0,100,80,0,,,1,,,,,,,,,,,,supply,,,,
flower_himawari,ひまわりの花,,本,,sunflower,,,flora,,100,,obj_S,2044,,,,,0,,,,leaf,,meat,,500,1,1000,0,100,80,0,,,1,,,,,,,,,,,,supply,,,,
flower_tulip,チューリップの花,,本,,tulip,,,flora,,100,,obj_S,2043,,,,,0,,,,leaf,,meat,,600,1,1000,0,100,80,0,,,1,,,,,,,,,,,,supply,,,,
rod_wish,願いの杖,#randomRod,本,,wish,rod,#randomRod,rod,,100,,obj_S flat,1616,,,,,100,random,,,log,,oak,,1000000,50,1,0,100,500,0,Rod,,1,,,,,,,,,,noShop,,start,,,魔力が封じ込められた短い杖だ。,A short wand filled with magic.
rod_random,魔法の杖,#randomRod,本,,magic,rod,#randomRod,rod,,100,,obj_S flat,1616,,,,,100,random,,,log,,oak,,1500,1,10000,0,100,500,0,RodRandom,,1,,,,,,,,,,,,start,,,魔力が封じ込められた短い杖だ。,A short wand filled with magic.
377,上り階段,,個,,stairway,,,util,,100,Stairs,ramp thing,"1804,1805,1806,1807",,,,,100,,,none,rock/1,,granite,,0,1,0,0,100,85000,0,StairsUp,,1,,,,,,,,,,noWish,,,,,,
376,上り階段,,個,,stairway,,,util,,100,Stairs,ramp thing,"1808,1809,1810,1811",,,,,100,,,none,plank/1,,oak,,0,1,0,0,100,85000,0,StairsUp,,1,,,,,,,,,,noWish,,,,,,
stairs_cave,上り階段,,個,,stairway,,,util,,100,Stairs,ramp thing,"1814,-1814,1814,-1814",,,,,100,,,none,chunk,,mud,,0,1,0,0,100,85000,0,StairsUp,,1,,,,,,,,,,noWish,,,,,,
379,上り階段,,個,,stairway,,,util,,100,Stairs,ramp thing,"1816,1817,1818,1819",,,,,100,,,none,cutstone,,granite,,0,1,0,0,100,85000,0,StairsUp,,1,,,,,,,,,,noWish,,,,,,
380,下り階段,,個,,stairway,,,util,,100,,obj,2003,,,,,100,,,none,rock/1,,granite,,0,1,0,0,100,60000,0,StairsDown,,1,,,,,,,,,,noWish,,,,,,
381,下り階段,,個,,stairway,,,util,,100,,obj,2005,,,,,100,,,none,plank/1,,oak,,0,1,0,0,100,60000,0,StairsDown,,1,,,,,,,,,,noWish,,,,,,
stairsDown_cave,下り階段,,個,,stairway,,,util,,100,,obj,2006,,,,,100,,,none,chunk,,mud,,0,1,0,0,100,60000,0,StairsDown,,1,,,,,,,,,,noWish,,,,,,
383,下り階段,,個,,stairway,,,util,,100,,obj,2007,,,,,100,,,none,chunk,,mud,,0,1,0,0,100,60000,0,StairsDown,,1,,,,,,,,,,noWish,,,,,,
932,下り階段,,個,,stairway,,,util,,100,,obj,2105,,,,,100,,,none,cutstone,,granite,,0,1,0,0,100,60000,0,StairsDown,,1,,,,,,,,,,noWish,,,,,,
942,地雷,,個,,mine,,,trap,,100,,obj_S flat,1829,,,,,100,,,,ingot/1,,steel,,3928,30,1000,0,100,1200,0,TrapMine,,1,,,,,,,,,,"hidden,noWish",,,,,,
935,酸の罠,,個,,acid trap,,,trap,,100,,obj_S flat,1831,,,,,100,,,,ingot/1,,copper,,682,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
936,テレポートの罠,,個,,teleport trap,,,trap,,100,,obj_S flat,1832,,,,,100,,,,ingot/1,,copper,,847,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
937,呪いの罠,,個,,curse trap,,,trap,,100,,obj_S flat,1833,,,,,100,,,,ingot/1,,copper,,761,1,500,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
938,催眠ガスの罠,,個,,sleep dart trap,,,trap,,100,,obj_S flat,1834,,,,,100,,,,ingot/1,,copper,,708,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
939,槍の罠,,個,,spear trap,,,trap,,100,,obj_S flat,1835,,,,,100,,,,ingot/1,,copper,,643,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
940,墨の罠,,個,,ink trap,,,trap,,100,,obj_S flat,1836,,,,,100,,,,ingot/1,,copper,,790,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
941,麻痺の罠,,個,,paralysis trap,,,trap,,100,,obj_S flat,1837,,,,,100,,,,ingot/1,,copper,,855,1,1000,0,100,500,0,Trap,,1,,,,,,,,,,"hidden,noWish",,,,,,
1029,謎のスイッチ,,個,,strange switch,,,trap,,100,,obj_S flat,1838,,,,,100,,,,ingot/1,,copper,,831,1,0,0,100,500,0,TrapSister,,1,,,,,,,,,,"hidden,noWish",,,,,,
queenbee,女王蜂,,匹,,queen bee,,,_resource,,100,,obj_S flat,4400,,,,,100,,,,-,,process,,1200,20,0,0,100,200,0,,rare/30,1,,,,,,,,,,rareResource,,gacha,,,,
goodness,この耐えがたい世界に残された最後の僅かな良心,,握り,,decency in this wretched world,last remaining flicker,,_resource,,100,,obj_S flat,4403,,,,,100,,,,-,,cotton,,4000,30,0,0,100,200,0,,"rare/30,comfort/70,quality/70,rare/80",1,,,,,,,,,,rareResource,,gacha,,,,
minohorn,ミノタウロスの大角,,本,,minotaur,great horn,,_resource,,100,,obj_S flat,4405,,,,,100,,,,-,,obsidian,,12000,30,0,4,100,200,0,,rare/30,1,,,,,,,,,,rareResource,,gacha,,,ミノタウロスの王の立派な角だ。何かの役に立つかもしれない。,The mighty horn of the Minotaur King. It may be of some use.
nobility,高貴なクマ,,匹,,noble bear,,,_resource,,100,,obj_S flat,4404,,,,,100,,,,-,,cotton,,9500,40,0,0,100,200,0,,rare/30,1,,,,,,,,,,rareResource,,gacha,,,,
memory_chip,メモリーチップ,,枚,,memory chip,,,_resource,,100,,obj_S flat,4412,,,,,100,,,,-,,silver,,2560,16,0,0,100,200,0,,rare/30,1,,,,,,,,,,rareResource,,gacha,,,,
core_machine,機械のコア,,個,,machine core,,,_resource,,100,,obj_S flat,4411,,,,,100,,,,-,,iron,,5120,32,0,0,100,200,0,,rare/30,1,,,,,,,,,,rareResource,,gacha,,,,
1175,犬の抱き枕,,本,,dog body pillow,,,bed,,100,,obj flat,2027,,,,,100,,,,log,,cotton,,5186,18,1000,0,100,800,0,Pillow,,1,,,,,,,,,,,,,寝室,Bedroom,ぎゅっと抱きしめて寝るための枕。ベッドの上に置くと自動的に使用される。,"A pillow for hugging tightly while sleeping, which automatically comes into use when placed on the bed."
1176,猫の抱き枕,,本,,cat body pillow,,,bed,,100,,obj flat,2028,,,,,100,,,,log,,cotton,,5145,18,1000,0,100,800,0,Pillow,,1,,,,,,,,,,,,,寝室,Bedroom,ぎゅっと抱きしめて寝るための枕。ベッドの上に置くと自動的に使用される。,"A pillow for hugging tightly while sleeping, which automatically comes into use when placed on the bed."
summon_inos,イノス＝トゥルスの心臓,,個,,Innos Tur'as,heart,,_resource,,100,,obj_S flat,1748,,,,,100,,,,-,,obsidian,,8920,50,0,0,100,200,0,,,1,,,,,,,,,,,,gacha,,,,
backpack1,バックパック,,個,,backpack,,,container,,100,,obj_S,1702,,,,,100,,,loom,"texture/5,rope/1,skin/4,bolt/2",,wool,,4291,12,1000,0,100,800,0,"Container,7,5,backpack",,1,,,,,,,,,,,,,,,小さな革袋だ。,A small leather bag.
backpack2,鞄,,個,,bag,,,container,,100,,obj_S,1700,,,,,100,,,loom,"texture/5,rope/1,skin/4,bolt/2",,cashmere,,3045,12,1000,0,100,800,0,"Container,7,5,backpack",,1,,,,,,,,,,,,,,,小さな革袋だ。,A small leather bag.
backpack3,鞄,,個,,trunk,,,container,,100,,obj_S,1701,,,,,100,,,loom,"texture/5,rope/1,skin/4,bolt/2",,cashmere,,3803,12,1000,0,100,800,0,"Container,7,5,backpack",,1,,,,,,,,,,,,,,,小さな革袋だ。,A small leather bag.
table_mirror1,鏡台,,個,,mirror table,,,_furniture,,100,,obj,"1426,-1426,1526,-1526",,,,,100,,,factory_glass,"plank/4,glass/6,#chair",,oak,,5884,15,1000,0,100,14000,0,Mirror,,1,,,,,,,,,,,,,,,,
table_mirror2,鏡台,,個,,mirror table,,,_furniture,,100,,obj,1317,,,,,100,,,factory_glass,"plank/4,glass/6,#chair",,oak,,5784,15,1000,0,100,14000,0,Mirror,,1,,,,,,,,,,,,,,,,
table_mirror_small1,鏡台,,個,,mirror table,,,_furniture,,100,,obj_S,1747,,,,,100,,,,log,,oak,,2991,15,1000,0,100,7000,0,Mirror,,1,,,,,,,,,,,,,,,,
crystal_earth,大地の結晶,,個,,earth crystal,,,_resource,,100,,obj_S flat,543,,,,,100,,,,-,,topaz,,500,10,0,0,100,200,0,,"purity/40,rare/20",1,,,,,,,,,,rareResource,,gacha,,,,
crystal_sun,太陽の結晶,,個,,sun crystal,,,_resource,,100,,obj_S flat,544,,,,,100,,,,-,,gold,,1200,20,0,0,100,200,0,,"purity/40,rare/5",1,,,,,,,,,,rareResource,,gacha,,,,
crystal_mana,魔力の結晶,,個,,mana crystal,,,_resource,,100,,obj_S flat,545,,,,,100,,,,-,,ether,,3000,30,0,0,100,200,0,,"purity/40,rare/40",1,,,,,,,,,,rareResource,,gacha,,,,
waterfall1,滝の端,,個,,waterfall edge,,,ext,,100,ObjFloatWaterfall,obj tall,4454,,"4,500",,,100,,,,dye,,water,,1927,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall2,滝,,個,,waterfall,,,ext,,100,ObjFloatWaterfall,obj tall,4458,,"4,500",,,100,,,,dye,,water,,2054,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall3,水しぶき,,個,,water splash,,,ext,,100,ObjFloatWaterfall,obj tall,4358,,"4,500",,,100,,,,dye,,water,,1750,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall4,せせらぎ,,個,,water babbling,,,ext,,100,ObjFloatWaterfall,obj tall,4354,,"4,500",,,100,,,,dye,,water,,1614,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall5,せせらぎ,,個,,water babbling,,,ext,,100,ObjFloatWaterfall,obj tall,4254,,"4,500",,,100,,,,dye,,water,,2012,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall6,水しぶき,,個,,water splash,,,ext,,100,ObjFloatWaterfall,obj tall,4258,,"4,500",,,100,,,,dye,,water,,1570,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall7,波紋,,個,,ripple,,,ext,,100,ObjFloatWaterfall,obj tall,4157,,"7,200,10",,,100,,,,dye,,water,,1810,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall8,泡,,個,,bubble,,,ext,,100,ObjFloatWaterfall,obj tall,"4350,-4350,4450,-4450",,"4,300",,,100,,,,dye,,water,,1614,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall9,沼の泡,,個,,swamp bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4151,,"6,300",,,100,,,,dye,,water,,1869,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall10,沼の泡,,個,,swamp bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4139,,"12,200",,,100,,,,dye,,water,,2211,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall11,溶岩の泡,,個,,lava bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4244,,"6,200",,,100,,,,dye,,magma,,2229,1,0,0,100,2000,0,,,1,,,,,,,,,,animeNoSync,,,,,,
waterfall12,溶岩の泡,,個,,lava bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4344,,"6,200",,,100,,,,dye,,magma,,1919,1,0,0,100,2000,0,,,1,,,,,,,,,,animeNoSync,,,,,,
waterfall13,溶岩の泡,,個,,lava bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4444,,"6,200",,,100,,,,dye,,magma,,1522,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall14,溶岩の泡,,個,,lava bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4544,,"6,200",,,100,,,,dye,,magma,,2096,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall15,溶岩のカーテン,,個,,lava curtain,,,ext,,100,ObjFloatWaterfall,obj tall,4644,,"6,200",,,100,,,,dye,,magma,,1948,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall16,溶岩の泡,,個,,lava bubble,,,ext,,100,ObjFloatWaterfall,obj tall,4550,,"12,200",,,100,,,,dye,,magma,,1519,1,0,0,100,2000,0,,,1,,,,,,,,,,animeNoSync,,,,,,
waterfall17,溶岩の柱,,個,,lava pillar,,,ext,,100,ObjFloatWaterfall,obj tall,4650,,"6,200",,,100,,,,dye,,magma,,1607,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
waterfall18,溶岩の柱,,個,,lava pillar,,,ext,,100,ObjFloatWaterfall,obj tall,4656,,"6,200",,,100,,,,dye,,magma,,2143,1,0,0,100,2000,0,,,1,,,,,,,,,,,,,,,,
mb_1,メモリアルブロック1番,,枚,,Memorial Block No.1,,,deco,,100,Obj,obj,5200,,,,,100,,,,ingot,,ether,,8019,10,0,4,100,10000,0,,,1,,,,,,,,,,"tourism,noWish",,,,,,
mb_2,メモリアルブロック2番,,枚,,Memorial Block No.2,,,deco,,100,Obj,obj,5201,,,,,100,,,,ingot,,ether,,10733,10,0,4,100,10000,0,,,1,,,,,,,,,,"tourism,noWish",,,,,,
mb_3,メモリアルブロック3番,,枚,,Memorial Block No.3,,,deco,,100,Obj,obj,5202,,,,,100,,,,ingot,,ether,,9641,10,0,4,100,10000,0,,,1,,,,,,,,,,"tourism,noWish",,,,,,
mb_4,メモリアルブロック4番,,枚,,Memorial Block No.4,,,deco,,100,Obj,obj,5203,,,,,100,,,,ingot,,ether,,10763,10,0,4,100,10000,0,,,1,,,,,,,,,,"tourism,noWish",,,,,,
mb_5,メモリアルブロック5番,,枚,,Memorial Block No.5,,,deco,,100,Obj,obj,5204,,,,,100,,,,ingot,,ether,,9755,10,0,4,100,10000,0,,,1,,,,,,,,,,"tourism,noWish",,,,,,
rune_mold_earth,ルーンモールド,,個,,rune mold,,,rune,,100,,obj_S flat,4502,,,,,100,,,factory_accessory,"ingot/2,crystal_earth",,adamantite,,2500,10,5,0,100,200,0,RuneMoldEarth,purity/40,1,,,,,,,,,,,,gacha,,,ルーンを 鋳造するための鋳型だ。高級品までの装備からエンチャントを抽出することができる。,A mold for casting runes. It allows the extraction of enchantments from equipment up to good-tier.
rune_mold_sun,ルーンモールド,,個,,rune mold,,,rune,,100,,obj_S flat,4503,,,,,100,,,factory_accessory,"ingot/6,crystal_sun",,adamantite,,5000,25,2,0,100,200,0,RuneMoldSun,purity/40,1,,,,,,,,,,,,gacha,,,ルーンを 鋳造するための鋳型だ。奇跡品までの装備からエンチャントを抽出することができる。,A mold for casting runes. It allows the extraction of enchantments from equipment up to miracle-tier.
rune_mold_mana,ルーンモールド,,個,,rune mold,,,rune,,100,,obj_S flat,4504,,,,,100,,,factory_accessory,"ingot/10,crystal_mana",,adamantite,,10000,40,0,0,100,200,0,RuneMoldMana,purity/40,1,,,,,,,,,,,,gacha,,,ルーンを 鋳造するための鋳型だ。神器までの装備からエンチャントを抽出することができる。,A mold for casting runes. It allows the extraction of enchantments from equipment up to godly-tier.
cage_bird,鳥かご,,台,,bird cage,,,ext,,100,,obj addStall,"3108,3109,3112",,,,,100,,,factory_metal,"1108/4|1109|1110,869",,gold,,10811,36,50,0,100,2500,0,Cage,,1,,,,,,,,,,noHeldDir,,,,,,
cage_bird2,飼育用鳥かご,,台,,breeding bird cage,,,ext,,100,,obj addStall,"3108,3109,3112",,,,,100,,,factory_metal,"1108/4|1109|1110,869",,gold,,8406,36,50,0,100,2500,0,CageBreeding,,1,,,,,,,,,,noHeldDir,,,,,,
trainingDummy_heavy1,鎧木人,,体,,armored training dummy,,,facility,,100,ObjBig,obj tall,3024,,,,,100,,,factory_metal,"#torso,#head,log/8,rope/3",,iron,,1698,10,1000,0,100,9200,0,TrainingDummyArmor,,1,,,,,,,,,,snowTile,,,,,,
trainingDummy_heavy2,鎧木人,,体,,armored training dummy,,,facility,,100,ObjBig,obj tall,3025,,,,,100,,,factory_metal,"#torso,#head,log/8,rope/3",,iron,,1464,10,1000,0,100,9200,0,TrainingDummyArmor,,1,,,,,,,,,,snowTile,,,,,,
block_sponge,フェイクブロック,,個,,fake block,,,_block,,100,,block_fake,107,,,,,100,,,factory_block,block,,mud,,1,60,0,0,100,100,0,FakeBlock,,1,,,,,,,,,,noHeldDir,,,,,,
block_strawberry,巨大ストロベリー,,個,,giant strawberry,,,obj,,100,,obj,5500,,,,,100,,,,log,,cream,,2689,1,1000,0,100,4000,0,,,1,,,,,,,,,,,,,,,,
block_cream,巨大ホイップクリーム,,個,,giant whipped cream,,,obj,,100,,obj,5501,,,,,100,,,,log,,cream,,2563,1,1000,0,100,4000,0,,,1,,,,,,,,,,,,,,,,
block_mango,巨大マンゴー,,個,,giant mango,,,obj,,100,,obj,5502,,,,,100,,,,log,,cream,,2827,1,1000,0,100,4000,0,,,1,,,,,,,,,,,,,,,,
